,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,D5C,D5N
9393,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7095,"EB.1-0Q.....22 Especificação tipo ""B"", 1 pavimento, sala, cozinha e banheiro",786,Alto
9394,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7095,"EB.1-0Q.....22 Especificação tipo ""B"", 1 pavimento, sala, cozinha e banheiro",787,Normal
9395,3,Unidade da Federação,38,Reais,1811.66,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7095,"EB.1-0Q.....22 Especificação tipo ""B"", 1 pavimento, sala, cozinha e banheiro",788,Baixo
9396,3,Unidade da Federação,38,Reais,1652.75,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7095,"EB.1-0Q.....22 Especificação tipo ""B"", 1 pavimento, sala, cozinha e banheiro",789,Mínimo
9397,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7096,"EA.1-1Q.....30 Especificação tipo ""A"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",786,Alto
9398,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7096,"EA.1-1Q.....30 Especificação tipo ""A"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",787,Normal
9399,3,Unidade da Federação,38,Reais,1641.01,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7096,"EA.1-1Q.....30 Especificação tipo ""A"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",788,Baixo
9400,3,Unidade da Federação,38,Reais,1485.92,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7096,"EA.1-1Q.....30 Especificação tipo ""A"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",789,Mínimo
9401,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7097,"EB.1-1Q.....32 Especificação tipo ""B"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",786,Alto
9402,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7097,"EB.1-1Q.....32 Especificação tipo ""B"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",787,Normal
9403,3,Unidade da Federação,38,Reais,1668.36,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7097,"EB.1-1Q.....32 Especificação tipo ""B"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",788,Baixo
9404,3,Unidade da Federação,38,Reais,1506.01,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7097,"EB.1-1Q.....32 Especificação tipo ""B"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",789,Mínimo
9405,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7098,"EA.2-2Q.....38 Especificação tipo ""A"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",786,Alto
9406,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7098,"EA.2-2Q.....38 Especificação tipo ""A"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",787,Normal
9407,3,Unidade da Federação,38,Reais,1487.21,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7098,"EA.2-2Q.....38 Especificação tipo ""A"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",788,Baixo
9408,3,Unidade da Federação,38,Reais,1340.17,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7098,"EA.2-2Q.....38 Especificação tipo ""A"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",789,Mínimo
9409,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7099,"EB.1-2Q.....39 Especificação tipo ""B"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",786,Alto
9410,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7099,"EB.1-2Q.....39 Especificação tipo ""B"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",787,Normal
9411,3,Unidade da Federação,38,Reais,1571.57,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7099,"EB.1-2Q.....39 Especificação tipo ""B"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",788,Baixo
9412,3,Unidade da Federação,38,Reais,1417.01,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7099,"EB.1-2Q.....39 Especificação tipo ""B"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",789,Mínimo
9413,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7100,"EB.2-2Q.....45 Especificação tipo ""B"", 2 pavimentos, sala, 2 quartos, cozinha e banheiro",786,Alto
9414,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7100,"EB.2-2Q.....45 Especificação tipo ""B"", 2 pavimentos, sala, 2 quartos, cozinha e banheiro",787,Normal
9415,3,Unidade da Federação,38,Reais,1504.53,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7100,"EB.2-2Q.....45 Especificação tipo ""B"", 2 pavimentos, sala, 2 quartos, cozinha e banheiro",788,Baixo
9416,3,Unidade da Federação,38,Reais,1345.06,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7100,"EB.2-2Q.....45 Especificação tipo ""B"", 2 pavimentos, sala, 2 quartos, cozinha e banheiro",789,Mínimo
9417,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7101,"CP.1-1Q.....30 Casa popular, 1 pavimento, sala, 1 quarto, circulação, banheiro e cozinha",786,Alto
9418,3,Unidade da Federação,38,Reais,2192.92,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7101,"CP.1-1Q.....30 Casa popular, 1 pavimento, sala, 1 quarto, circulação, banheiro e cozinha",787,Normal
9419,3,Unidade da Federação,38,Reais,1565.62,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7101,"CP.1-1Q.....30 Casa popular, 1 pavimento, sala, 1 quarto, circulação, banheiro e cozinha",788,Baixo
9420,3,Unidade da Federação,38,Reais,1370.15,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7101,"CP.1-1Q.....30 Casa popular, 1 pavimento, sala, 1 quarto, circulação, banheiro e cozinha",789,Mínimo
9421,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7102,"CP.2-3Q.....56 Casa popular, 2 pavimentos, sala, 3 quartos, circulação, banheiro e cozinha",786,Alto
9422,3,Unidade da Federação,38,Reais,1876.56,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7102,"CP.2-3Q.....56 Casa popular, 2 pavimentos, sala, 3 quartos, circulação, banheiro e cozinha",787,Normal
9423,3,Unidade da Federação,38,Reais,1456.88,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7102,"CP.2-3Q.....56 Casa popular, 2 pavimentos, sala, 3 quartos, circulação, banheiro e cozinha",788,Baixo
9424,3,Unidade da Federação,38,Reais,1289.07,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7102,"CP.2-3Q.....56 Casa popular, 2 pavimentos, sala, 3 quartos, circulação, banheiro e cozinha",789,Mínimo
9425,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7103,"CR.2-2Q.....81 Casa residencial, geminada, 2 pavimentos, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",786,Alto
9426,3,Unidade da Federação,38,Reais,1602.92,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7103,"CR.2-2Q.....81 Casa residencial, geminada, 2 pavimentos, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",787,Normal
9427,3,Unidade da Federação,38,Reais,1252.29,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7103,"CR.2-2Q.....81 Casa residencial, geminada, 2 pavimentos, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
9428,3,Unidade da Federação,38,Reais,1108.51,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7103,"CR.2-2Q.....81 Casa residencial, geminada, 2 pavimentos, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
9429,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7104,"PR5-2QT...2125 Prédio residencial, térreo, 5 pavimentos tipo, sala, 2 quartos, banheiro, cozinha e área de serviço",786,Alto
9430,3,Unidade da Federação,38,Reais,1394.20,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7104,"PR5-2QT...2125 Prédio residencial, térreo, 5 pavimentos tipo, sala, 2 quartos, banheiro, cozinha e área de serviço",787,Normal
9431,3,Unidade da Federação,38,Reais,1117.68,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7104,"PR5-2QT...2125 Prédio residencial, térreo, 5 pavimentos tipo, sala, 2 quartos, banheiro, cozinha e área de serviço",788,Baixo
9432,3,Unidade da Federação,38,Reais,967.47,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7104,"PR5-2QT...2125 Prédio residencial, térreo, 5 pavimentos tipo, sala, 2 quartos, banheiro, cozinha e área de serviço",789,Mínimo
9433,3,Unidade da Federação,38,Reais,2204.26,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7105,"PR4-2QT...1433 Prédio residencial, térreo, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",786,Alto
9434,3,Unidade da Federação,38,Reais,1828.94,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7105,"PR4-2QT...1433 Prédio residencial, térreo, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",787,Normal
9435,3,Unidade da Federação,38,Reais,1483.96,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7105,"PR4-2QT...1433 Prédio residencial, térreo, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
9436,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7105,"PR4-2QT...1433 Prédio residencial, térreo, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
9437,3,Unidade da Federação,38,Reais,1954.57,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7106,"PR4-3QT...2264 Prédio residencial, térreo, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",786,Alto
9438,3,Unidade da Federação,38,Reais,1627.46,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7106,"PR4-3QT...2264 Prédio residencial, térreo, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",787,Normal
9439,3,Unidade da Federação,38,Reais,1332.80,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7106,"PR4-3QT...2264 Prédio residencial, térreo, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
9440,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7106,"PR4-3QT...2264 Prédio residencial, térreo, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
9441,3,Unidade da Federação,38,Reais,1985.60,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7107,"PR4-2QP...1643 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",786,Alto
9442,3,Unidade da Federação,38,Reais,1637.43,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7107,"PR4-2QP...1643 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",787,Normal
9443,3,Unidade da Federação,38,Reais,1316.05,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7107,"PR4-2QP...1643 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
9444,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7107,"PR4-2QP...1643 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
9445,3,Unidade da Federação,38,Reais,1842.83,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7108,"PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",786,Alto
9446,3,Unidade da Federação,38,Reais,1510.68,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7108,"PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",787,Normal
9447,3,Unidade da Federação,38,Reais,1224.27,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7108,"PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
9448,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7108,"PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
9449,3,Unidade da Federação,38,Reais,1575.84,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7109,"PR6-3QP...7181 Prédio residencial, pilotis, 6 pavimentos tipo, sala, 3 quartos, circulação, 2 banheiros, copa-cozinha, área de serviço, quarto e WC de empregada",786,Alto
9450,3,Unidade da Federação,38,Reais,1298.30,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7109,"PR6-3QP...7181 Prédio residencial, pilotis, 6 pavimentos tipo, sala, 3 quartos, circulação, 2 banheiros, copa-cozinha, área de serviço, quarto e WC de empregada",787,Normal
9451,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7109,"PR6-3QP...7181 Prédio residencial, pilotis, 6 pavimentos tipo, sala, 3 quartos, circulação, 2 banheiros, copa-cozinha, área de serviço, quarto e WC de empregada",788,Baixo
9452,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7109,"PR6-3QP...7181 Prédio residencial, pilotis, 6 pavimentos tipo, sala, 3 quartos, circulação, 2 banheiros, copa-cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
9453,3,Unidade da Federação,38,Reais,2095.52,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7110,"PR8-2QP...2620 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",786,Alto
9454,3,Unidade da Federação,38,Reais,1728.29,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7110,"PR8-2QP...2620 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",787,Normal
9455,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7110,"PR8-2QP...2620 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
9456,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7110,"PR8-2QP...2620 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
9457,3,Unidade da Federação,38,Reais,1840.46,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7111,"PR8-3QP...4266 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",786,Alto
9458,3,Unidade da Federação,38,Reais,1516.41,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7111,"PR8-3QP...4266 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",787,Normal
9459,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7111,"PR8-3QP...4266 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
9460,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7111,"PR8-3QP...4266 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
9461,3,Unidade da Federação,38,Reais,1852.78,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7112,"PR8-3QP...3176 Prédio residencial, pilotis, 8 pavimentos tipo, 2 salas, 3 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",786,Alto
9462,3,Unidade da Federação,38,Reais,1514.26,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7112,"PR8-3QP...3176 Prédio residencial, pilotis, 8 pavimentos tipo, 2 salas, 3 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",787,Normal
9463,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7112,"PR8-3QP...3176 Prédio residencial, pilotis, 8 pavimentos tipo, 2 salas, 3 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",788,Baixo
9464,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7112,"PR8-3QP...3176 Prédio residencial, pilotis, 8 pavimentos tipo, 2 salas, 3 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
9465,3,Unidade da Federação,38,Reais,2165.44,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7113,"PR12-2QP..3597 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",786,Alto
9466,3,Unidade da Federação,38,Reais,1789.04,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7113,"PR12-2QP..3597 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",787,Normal
9467,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7113,"PR12-2QP..3597 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
9468,3,Unidade da Federação,38,Reais,-,29,Bahia,51,Custo de projeto m²,202501,janeiro 2025,7113,"PR12-2QP..3597 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
